INFO | girlsfrontline-resources-extractor: 2.2.2
INFO | assets/resources/dabao/luapatch/2050/deploymentuicontroller.lua.txt
INFO | -> text/luapatch/2050/DeploymentUIController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/deploymentuifriendteamlistcontroller.lua.txt
INFO | -> text/luapatch/2050/DeploymentUIFriendTeamListController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/dormcharactercontroller.lua.txt
INFO | -> text/luapatch/2050/DormCharacterController.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/dormcharactercontroller_targetlevel.lua.txt
INFO | -> text/luapatch/2050/DormCharacterController_TargetLevel.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/dormexplorationboardcontroller.lua.txt
INFO | -> text/luapatch/2050/DormExplorationBoardController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/dormswaproomselectionlist.lua.txt
INFO | -> text/luapatch/2050/DormSwapRoomSelectionList.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/dormuicontroller.lua.txt
INFO | -> text/luapatch/2050/DormUIController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/draweventcontroller.lua.txt
INFO | -> text/luapatch/2050/DrawEventController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/effect.lua.txt
INFO | -> text/luapatch/2050/Effect.lua.txt
INFO | assets/resources/dabao/luapatch/2050/factorycontroller.lua.txt
INFO | -> text/luapatch/2050/FactoryController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/factoryresourcecontroller.lua.txt
INFO | -> text/luapatch/2050/FactoryResourceController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/fairystateskillcontroller_initfairymaxandminskillinfo.lua.txt
INFO | -> text/luapatch/2050/FairyStateSkillController_InitFairyMaxAndMinSkillInfo.lua.txt
INFO | assets/resources/dabao/luapatch/2050/formationcontroller.lua.txt
INFO | -> text/luapatch/2050/FormationController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/gamedata.lua.txt
INFO | -> text/luapatch/2050/GameData.lua.txt
INFO | assets/resources/dabao/luapatch/2050/griffinentrymessageboxcontroller.lua.txt
INFO | -> text/luapatch/2050/GriffinEntryMessageBoxController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/gun_canclick.lua.txt
INFO | -> text/luapatch/2050/Gun_CanClick.lua.txt
INFO | assets/resources/dabao/luapatch/2050/gundata.lua.txt
INFO | -> text/luapatch/2050/GunData.lua.txt
INFO | assets/resources/dabao/luapatch/2050/gunstatecontroller_changepic.lua.txt
INFO | -> text/luapatch/2050/GunStateController_ChangePic.lua.txt
INFO | assets/resources/dabao/luapatch/2050/gunstateextrainfocontroller_cv.lua.txt
INFO | -> text/luapatch/2050/GunStateExtraInfoController_CV.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/homecontroller.lua.txt
INFO | -> text/luapatch/2050/HomeController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/homeeventbarcontroller.lua.txt
INFO | -> text/luapatch/2050/HomeEventBarController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/homeeventcontroller.lua.txt
INFO | -> text/luapatch/2050/HomeEventController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/homeoperationbutton.lua.txt
INFO | -> text/luapatch/2050/HomeOperationButton.lua.txt
INFO | assets/resources/dabao/luapatch/2050/imagebufferblurrefraction.lua.txt
INFO | -> text/luapatch/2050/ImageBufferBlurRefraction.lua.txt
INFO | assets/resources/dabao/luapatch/2050/languageidfix.lua.txt
INFO | -> text/luapatch/2050/LanguageIDFix.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/logincontroller.lua.txt
INFO | -> text/luapatch/2050/LoginController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/mailcontroller.lua.txt
INFO | -> text/luapatch/2050/MailController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/mallcontroller.lua.txt
INFO | -> text/luapatch/2050/MallController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/malldata.lua.txt
INFO | -> text/luapatch/2050/MallData.lua.txt
INFO | assets/resources/dabao/luapatch/2050/mallgoodcontroller.lua.txt
INFO | -> text/luapatch/2050/MallGoodController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/missionselectionautomissioncharacterlablecontroller.lua.txt
INFO | -> text/luapatch/2050/MissionSelectionAutoMissionCharacterLableController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/missionselectionecheloncontroller.lua.txt
INFO | -> text/luapatch/2050/MissionSelectionEchelonController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/missionselectionmissionbarcontroller.lua.txt
INFO | -> text/luapatch/2050/MissionSelectionMissionBarController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/missionselectionmissiondetailcontroller.lua.txt
INFO | -> text/luapatch/2050/MissionSelectionMissionDetailController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/missionselectionsangvissimdungeonboxcontroller.lua.txt
INFO | -> text/luapatch/2050/MissionSelectionSangvisSimDungeonBoxController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/missionselectionsimcombatinfocontroller.lua.txt
INFO | -> text/luapatch/2050/MissionSelectionSimCombatInfoController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/motherbasecontroller.lua.txt
INFO | -> text/luapatch/2050/MotherBaseController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/opspanelcontroller.lua.txt
INFO | -> text/luapatch/2050/OPSPanelController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/opsruler.lua.txt
INFO | -> text/luapatch/2050/OPSRuler.lua.txt
INFO | assets/resources/dabao/luapatch/2050/quickpurchasebox.lua.txt
INFO | -> text/luapatch/2050/QuickPurchaseBox.lua.txt
INFO | assets/resources/dabao/luapatch/2050/reinforcementconfirmboxcontroller.lua.txt
INFO | -> text/luapatch/2050/ReinforcementConfirmBoxController.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/reinforcementcontroller_playcharactervoice.lua.txt
INFO | -> text/luapatch/2050/ReinforcementController_PlayCharacterVoice.lua.txt
INFO | assets/resources/dabao/luapatch/2050/reinforcementfixallconfirmboxcontroller.lua.txt
INFO | -> text/luapatch/2050/ReinforcementFixAllConfirmBoxController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/request.lua.txt
INFO | -> text/luapatch/2050/Request.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/requestsangvischipstartresearchfinish.lua.txt
INFO | -> text/luapatch/2050/RequestSangvisChipStartResearchFinish.lua.txt
INFO | assets/resources/dabao/luapatch/2050/researchequipmentcalibrationcontroller.lua.txt
INFO | -> text/luapatch/2050/ResearchEquipmentCalibrationController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/researchequipmentstrengthencontroller.lua.txt
INFO | -> text/luapatch/2050/ResearchEquipmentStrengthenController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/researchskillchoosepanle.lua.txt
INFO | -> text/luapatch/2050/ResearchSkillChoosePanle.lua.txt
INFO | assets/resources/dabao/luapatch/2050/researchskilltrainingcontroller.lua.txt
INFO | -> text/luapatch/2050/ResearchSkillTrainingController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/retirecontroller.lua.txt
INFO | -> text/luapatch/2050/RetireController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sangviscapturecontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisCaptureController.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/sangviscapturenormalcontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisCaptureNormalController.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/sangvisfeedmaincontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisFeedMainController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sangvisformaioncontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisFormaionController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sangvisformaioncontroller_playcharactervoice.lua.txt
INFO | -> text/luapatch/2050/SangvisFormaionController_PlayCharacterVoice.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sangvisgashapondrawboxcontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisGashaponDrawBoxController.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/sangvisgundata.lua.txt
INFO | -> text/luapatch/2050/SangvisGunData.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sangvisleaderlabelcontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisLeaderLabelController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sangvismemberlabelcontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisMemberLabelController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sangvisnormalcapturecontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisNormalCaptureController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sangvisskilldescription.lua.txt
INFO | -> text/luapatch/2050/SangvisSkillDescription.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sangvistransfercontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisTransferController.lua.bytes
INFO | assets/resources/dabao/luapatch/2050/sangvistwinchaositemcontroller.lua.txt
INFO | -> text/luapatch/2050/SangvisTwinChaosItemController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sanviscapturedynamiceventinfo.lua.txt
INFO | -> text/luapatch/2050/SanvisCaptureDynamicEventInfo.lua.txt
INFO | assets/resources/dabao/luapatch/2050/scanmodelwithmaterial.lua.txt
INFO | -> text/luapatch/2050/ScanModelWithMaterial.lua.txt
INFO | assets/resources/dabao/luapatch/2050/sharecontentcontroller.lua.txt
INFO | -> text/luapatch/2050/ShareContentController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/specialmissionspotcontroller.lua.txt
INFO | -> text/luapatch/2050/SpecialMissionSpotController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/specialopscontroller.lua.txt
INFO | -> text/luapatch/2050/SpecialOPSController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/squadchiplistcontroller.lua.txt
INFO | -> text/luapatch/2050/SquadChipListController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/squadgetperformance.lua.txt
INFO | -> text/luapatch/2050/SquadGetPerformance.lua.txt
INFO | assets/resources/dabao/luapatch/2050/squadstaterightsideillusbookpanelcontroller.lua.txt
INFO | -> text/luapatch/2050/SquadStateRightSideIllusBookPanelController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/storeroomcontroller.lua.txt
INFO | -> text/luapatch/2050/StoreRoomController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/summonerdata.lua.txt
INFO | -> text/luapatch/2050/SummonerData.lua.txt
INFO | assets/resources/dabao/luapatch/2050/theaterbattleteamselectionuicontroller.lua.txt
INFO | -> text/luapatch/2050/TheaterBattleTeamSelectionUIController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/theaterrewardboxitemuicontroller.lua.txt
INFO | -> text/luapatch/2050/TheaterRewardBoxItemUIController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/theaterteamdata.lua.txt
INFO | -> text/luapatch/2050/TheaterTeamData.lua.txt
INFO | assets/resources/dabao/luapatch/2050/tipsmanagecontroller.lua.txt
INFO | -> text/luapatch/2050/TipsManageController.lua.txt
INFO | assets/resources/dabao/luapatch/2050/txwyiosusercenter.lua.txt
INFO | -> text/luapatch/2050/TxwyiOSUserCenter.lua.txt
INFO | assets/resources/dabao/luapatch/2050/webcameramanager.lua.txt
INFO | -> text/luapatch/2050/WebCameraManager.lua.txt
INFO | assets/resources/dabao/luapatch/2060/adjustadjutantscalecontroller.lua.txt
INFO | -> text/luapatch/2060/AdjustAdjutantScaleController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/adjutantgunlistcontroller.lua.txt
INFO | -> text/luapatch/2060/AdjutantGunListController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/allyteamdata.lua.txt
INFO | -> text/luapatch/2060/AllyTeamData.lua.txt
INFO | assets/resources/dabao/luapatch/2060/autoformationteamnodecontroller.lua.txt
INFO | -> text/luapatch/2060/AutoFormationTeamNodeController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/avgcontroller.lua.txt
INFO | -> text/luapatch/2060/AVGController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/avgcreditscontroller.lua.txt
INFO | -> text/luapatch/2060/AVGCreditsController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/battlebossskillbackgroundcontroller.lua.txt
INFO | -> text/luapatch/2060/BattleBossSkillBackgroundController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/battlecharactercontroller.lua.txt
INFO | -> text/luapatch/2060/BattleCharacterController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/battlecollidercontroller.lua.txt
INFO | -> text/luapatch/2060/BattleColliderController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/battlecontroller.lua.txt
INFO | -> text/luapatch/2060/BattleController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/battleenemycharactercontroller.lua.txt
INFO | -> text/luapatch/2060/BattleEnemyCharacterController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/battlesangvisresultcontroller.lua.txt
INFO | -> text/luapatch/2060/BattleSangvisResultController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/canvasequipgroupinfoframecontroller.lua.txt
INFO | -> text/luapatch/2060/CanvasEquipGroupInfoFrameController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/combatsettlementguidecontroller.lua.txt
INFO | -> text/luapatch/2060/CombatSettlementGuideController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/combinecontroller.lua.txt
INFO | -> text/luapatch/2060/CombineController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commoncharacterlistcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonCharacterListController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commoncharacterlistlabelcontroler.lua.txt
INFO | -> text/luapatch/2060/CommonCharacterListLabelControler.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commonclothescolorlabelcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonClothesColorLabelController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commoncombatsettlementcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonCombatSettlementController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commonconnectionlogcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonConnectionLogController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commonequipmentlistcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonEquipmentListController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commonequipmentlistfloatingpanel.lua.txt
INFO | -> text/luapatch/2060/CommonEquipmentListFloatingPanel.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commongetnewsangvisguncontroller.lua.txt
INFO | -> text/luapatch/2060/CommonGetNewSangvisGunController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commongiftlistlabelcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonGiftListLabelController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commoniconcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonIconController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commonmessageboxcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonMessageBoxController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commonpetlistcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonPetListController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commonpiccontroller.lua.txt
INFO | -> text/luapatch/2060/CommonPicController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commonsangvischaracterlistcontroller.lua.txt
INFO | -> text/luapatch/2060/CommonSangvisCharacterListController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/commonskilldescription.lua.txt
INFO | -> text/luapatch/2060/CommonSkillDescription.lua.txt
INFO | assets/resources/dabao/luapatch/2060/cutinscenecontroller.lua.txt
INFO | -> text/luapatch/2060/CutinSceneController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/data_fetter.lua.txt
INFO | -> text/luapatch/2060/Data_Fetter.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentallyteamcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentAllyTeamController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/deploymentallyteamfloatinginfo.lua.txt
INFO | -> text/luapatch/2060/DeploymentAllyTeamFloatingInfo.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentbackgroundcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentBackgroundController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/deploymentbuildingcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentBuildingController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentbuildskillitem.lua.txt
INFO | -> text/luapatch/2060/DeploymentBuildSkillItem.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/deploymentcampaignexplain.lua.txt
INFO | -> text/luapatch/2060/DeploymentCampaignExplain.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentenemyformation.lua.txt
INFO | -> text/luapatch/2060/DeploymentEnemyFormation.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentenemyinfo.lua.txt
INFO | -> text/luapatch/2060/DeploymentEnemyInfo.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentenemyteamcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentEnemyTeamController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentfairyskillpanelcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentFairySkillPanelController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentfriendlyteamcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentFriendlyTeamController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentmapdragcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentMapDragController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentpathcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentPathController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentplanmodecontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentPlanModeController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentrandomeventcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentRandomEventController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentsangvisskillpanelcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentSangvisSkillPanelController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentsangvisteamcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentSangvisTeamController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentspotcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentSpotController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/deploymentsquadteamcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentSquadTeamController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentteambuffitem.lua.txt
INFO | -> text/luapatch/2060/DeploymentTeamBuffItem.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentteamcontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentTeamController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/deploymentteaminfocontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentTeamInfoController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/deploymentuicontroller.lua.txt
INFO | -> text/luapatch/2060/DeploymentUIController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/equipgourpequiplistcontroller.lua.txt
INFO | -> text/luapatch/2060/EquipGourpEquipListController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/equipmentpresetcontroller.lua.txt
INFO | -> text/luapatch/2060/EquipmentPresetController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/factorycontroller.lua.txt
INFO | -> text/luapatch/2060/FactoryController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/fetterstoryitemdetail.lua.txt
INFO | -> text/luapatch/2060/FetterStoryItemDetail.lua.txt
INFO | assets/resources/dabao/luapatch/2060/formationcontroller.lua.txt
INFO | -> text/luapatch/2060/FormationController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/formationechelonequipmentpresetcontroller.lua.txt
INFO | -> text/luapatch/2060/FormationEchelonEquipmentPresetController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/formationsettingcontroller.lua.txt
INFO | -> text/luapatch/2060/FormationSettingController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/friendchangeintrocontroller.lua.txt
INFO | -> text/luapatch/2060/FriendChangeIntroController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/gamedata.lua.txt
INFO | -> text/luapatch/2060/GameData.lua.txt
INFO | assets/resources/dabao/luapatch/2060/gashaponcontroller.lua.txt
INFO | -> text/luapatch/2060/GashaponController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/gundata.lua.txt
INFO | -> text/luapatch/2060/GunData.lua.txt
INFO | assets/resources/dabao/luapatch/2060/gunfetterskillcontroller.lua.txt
INFO | -> text/luapatch/2060/GunFetterSkillController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/gunsorter.lua.txt
INFO | -> text/luapatch/2060/GunSorter.lua.txt
INFO | assets/resources/dabao/luapatch/2060/gunstatecontroller.lua.txt
INFO | -> text/luapatch/2060/GunStateController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/gunstatenumericalinfocontroller.lua.txt
INFO | -> text/luapatch/2060/GunStateNumericalInfoController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/homeadjutantcontroller.lua.txt
INFO | -> text/luapatch/2060/HomeAdjutantController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/homecontroller.lua.txt
INFO | -> text/luapatch/2060/HomeController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/homeeventcontroller.lua.txt
INFO | -> text/luapatch/2060/HomeEventController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/homeoperationbutton.lua.txt
INFO | -> text/luapatch/2060/HomeOperationButton.lua.txt
INFO | assets/resources/dabao/luapatch/2060/imagebufferblurrefraction.lua.txt
INFO | -> text/luapatch/2060/ImageBufferBlurRefraction.lua.txt
INFO | assets/resources/dabao/luapatch/2060/localizationissues/missionselectiondronetrainsettingcontroller.lua.txt
INFO | -> text/luapatch/2060/localizationissues/MissionSelectionDroneTrainSettingController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/localizationissues/missionselectionmissiondetailcontroller.lua.txt
INFO | -> text/luapatch/2060/localizationissues/MissionSelectionMissionDetailController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/localizationissues/targettrainmultisettingcontroller.lua.txt
INFO | -> text/luapatch/2060/localizationissues/TargetTrainMultiSettingController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/localizationissues/targettrainrecordcontroller.lua.txt
INFO | -> text/luapatch/2060/localizationissues/TargetTrainRecordController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/localizationissues/targettrainrecorditem.lua.txt
INFO | -> text/luapatch/2060/localizationissues/TargetTrainRecordItem.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/localizationissues/targettrainsettlement.lua.txt
INFO | -> text/luapatch/2060/localizationissues/TargetTrainSettlement.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/localizationissues/targettrainsettlementitem.lua.txt
INFO | -> text/luapatch/2060/localizationissues/TargetTrainSettlementItem.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/localizationissues/targettrainsinglesettingcontroller.lua.txt
INFO | -> text/luapatch/2060/localizationissues/TargetTrainSingleSettingController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/logincontroller.lua.txt
INFO | -> text/luapatch/2060/LoginController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/missiondata.lua.txt
INFO | -> text/luapatch/2060/MissionData.lua.txt
INFO | assets/resources/dabao/luapatch/2060/missionselectionactivitycontroller.lua.txt
INFO | -> text/luapatch/2060/MissionSelectionActivityController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/missionselectiondroneitem.lua.txt
INFO | -> text/luapatch/2060/MissionSelectionDroneItem.lua.txt
INFO | assets/resources/dabao/luapatch/2060/missionselectiondronetraincontroller.lua.txt
INFO | -> text/luapatch/2060/MissionSelectionDroneTrainController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/missionselectiondronetrainsettingcontroller.lua.txt
INFO | -> text/luapatch/2060/MissionSelectionDroneTrainSettingController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/missionskilldata.lua.txt
INFO | -> text/luapatch/2060/MissionSkillData.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/navigationitemstationcontroller.lua.txt
INFO | -> text/luapatch/2060/NavigationItemStationController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/opspanelbackground.lua.txt
INFO | -> text/luapatch/2060/OPSPanelBackGround.lua.txt
INFO | assets/resources/dabao/luapatch/2060/opspanelcontroller.lua.txt
INFO | -> text/luapatch/2060/OPSPanelController.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/opspanelechomessagebox.lua.txt
INFO | -> text/luapatch/2060/OPSPanelEchoMessagebox.lua.txt
INFO | assets/resources/dabao/luapatch/2060/opspanelline.lua.txt
INFO | -> text/luapatch/2060/OPSPanelLine.lua.txt
INFO | assets/resources/dabao/luapatch/2060/opspanelmission.lua.txt
INFO | -> text/luapatch/2060/OPSPanelMission.lua.txt
INFO | assets/resources/dabao/luapatch/2060/opspanelmission2.lua.txt
INFO | -> text/luapatch/2060/OPSPanelMission2.lua.txt
INFO | assets/resources/dabao/luapatch/2060/opspanelmissionbase.lua.txt
INFO | -> text/luapatch/2060/OPSPanelMissionBase.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/opspanelmissionholder.lua.txt
INFO | -> text/luapatch/2060/OPSPanelMissionHolder.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/opspanelspot.lua.txt
INFO | -> text/luapatch/2060/OPSPanelSpot.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/organizationstaffitem.lua.txt
INFO | -> text/luapatch/2060/OrganizationStaffItem.lua.txt
INFO | assets/resources/dabao/luapatch/2060/package.lua.txt
INFO | -> text/luapatch/2060/Package.lua.txt
INFO | assets/resources/dabao/luapatch/2060/particlescaler.lua.txt
INFO | -> text/luapatch/2060/ParticleScaler.lua.bytes
INFO | assets/resources/dabao/luapatch/2060/rankinglistuicontroller.lua.txt
INFO | -> text/luapatch/2060/RankingListUIController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/rankingsplistitem.lua.txt
INFO | -> text/luapatch/2060/RankingSPListItem.lua.txt
INFO | assets/resources/dabao/luapatch/2060/request.lua.txt
INFO | -> text/luapatch/2060/Request.lua.txt
INFO | assets/resources/dabao/luapatch/2060/requestcontroller.lua.txt
INFO | -> text/luapatch/2060/RequestController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/retirecontroller.lua.txt
INFO | -> text/luapatch/2060/RetireController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/sangvisfiltertypechooseitemcontroller.lua.txt
INFO | -> text/luapatch/2060/SangvisFilterTypeChooseItemController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/sangvisformaioncontroller.lua.txt
INFO | -> text/luapatch/2060/SangvisFormaionController.lua.txt
INFO | assets/resources/dabao/luapatch/2060/sangvisgasharesultitemcontroller.lua.txt
INFO | -> text/luapatch/2060/SangvisGashaResultItemController.lua.txt
